"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2013","44,358.74","44,499.69","44,571.75","44,230.13","171.45M","0.02%"
"Sep 26, 2013","44,350.31","44,469.72","44,601.69","44,279.05","147.47M","-0.23%"
"Sep 25, 2013","44,453.88","44,020.58","44,453.88","43,965.31","234.08M","0.99%"
"Sep 23, 2013","44,017.73","44,051.46","44,133.37","43,944.91","-","-0.17%"
"Sep 20, 2013","44,094.31","44,205.35","44,277.61","44,022.37","330.42M","-0.47%"
"Sep 19, 2013","44,302.94","44,052.72","44,382.72","44,052.72","329.04M","2.15%"
"Sep 18, 2013","43,371.44","43,692.16","43,744.89","43,333.55","177.28M","-0.89%"
"Sep 17, 2013","43,762.87","43,580.74","43,805.24","43,503.31","185.47M","0.39%"
"Sep 16, 2013","43,594.92","43,850.22","43,865.54","43,501.35","151.28M","-0.02%"
"Sep 13, 2013","43,602.64","43,626.90","43,632.76","43,467.32","172.08M","-0.34%"
"Sep 12, 2013","43,752.30","43,373.37","43,776.71","43,359.44","211.98M","0.77%"
"Sep 11, 2013","43,419.32","43,455.82","43,519.14","43,301.83","184.62M","-0.29%"
"Sep 10, 2013","43,545.83","43,099.09","43,545.83","43,067.80","234.75M","1.81%"
"Sep 09, 2013","42,769.62","42,916.98","42,916.98","42,655.23","168.12M","-0.16%"
"Sep 06, 2013","42,837.71","42,768.81","42,971.50","42,514.34","153.88M","0.09%"
"Sep 05, 2013","42,797.21","42,656.47","42,925.15","42,653.69","173.89M","0.65%"
"Sep 04, 2013","42,522.80","42,804.02","42,804.02","42,328.51","156.30M","-0.86%"
"Sep 03, 2013","42,892.25","42,789.13","43,056.34","42,700.36","147.34M","0.39%"
"Sep 02, 2013","42,725.70","42,407.70","42,735.98","42,378.16","165.58M","1.18%"
"Aug 30, 2013","42,228.34","42,495.40","42,596.53","42,001.67","255.55M","-0.47%"
"Aug 29, 2013","42,429.36","42,415.25","42,704.70","42,293.86","219.27M","0.28%"
"Aug 28, 2013","42,311.00","42,794.23","42,817.96","42,301.85","191.24M","-1.79%"
"Aug 27, 2013","43,082.83","43,189.47","43,349.15","42,866.26","244.12M","-0.48%"
"Aug 26, 2013","43,290.55","43,038.22","43,323.01","42,994.94","134.68M","0.69%"
"Aug 23, 2013","42,994.92","42,878.29","43,036.03","42,760.77","169.06M","-0.05%"
"Aug 22, 2013","43,014.44","42,684.70","43,014.44","42,678.81","222.10M","0.59%"
"Aug 21, 2013","42,762.37","42,673.60","42,839.63","42,604.75","141.86M","-0.01%"
"Aug 20, 2013","42,765.22","42,582.85","42,840.13","42,482.57","172.47M","-0.36%"
"Aug 19, 2013","42,920.22","43,098.28","43,098.28","42,811.69","171.97M","-0.28%"
"Aug 16, 2013","43,042.11","42,659.64","43,042.11","42,649.74","151.72M","1.25%"
"Aug 15, 2013","42,509.70","43,097.39","43,097.39","42,458.64","144.13M","-1.18%"
"Aug 14, 2013","43,019.21","42,687.80","43,019.21","42,680.00","159.07M","0.78%"
"Aug 13, 2013","42,685.35","42,516.37","42,685.35","42,469.16","209.84M","0.44%"
"Aug 12, 2013","42,497.30","42,232.36","42,497.30","42,012.54","179.65M","1.80%"
"Aug 08, 2013","41,747.16","41,681.69","41,898.86","41,595.06","141.03M","0.35%"
"Aug 07, 2013","41,600.03","41,430.53","41,600.03","41,282.34","180.54M","0.06%"
"Aug 06, 2013","41,573.71","41,810.00","41,891.31","41,543.67","175.78M","-0.55%"
"Aug 05, 2013","41,803.93","41,764.52","41,998.77","41,565.76","174.70M","0.25%"
"Aug 02, 2013","41,700.19","42,047.44","42,066.67","41,700.19","175.70M","-0.50%"
"Aug 01, 2013","41,909.39","41,352.89","41,909.39","41,352.89","181.20M","1.49%"
"Jul 31, 2013","41,292.84","40,943.97","41,293.58","40,791.78","178.78M","0.74%"
"Jul 30, 2013","40,991.30","40,884.20","41,105.74","40,764.75","184.48M","0.42%"
"Jul 29, 2013","40,819.98","40,681.44","40,892.67","40,610.85","155.26M","0.80%"
"Jul 26, 2013","40,497.81","40,846.56","40,912.67","40,405.95","168.55M","-0.59%"
"Jul 25, 2013","40,739.95","40,944.04","40,944.04","40,398.22","147.73M","-0.36%"
"Jul 24, 2013","40,886.61","41,019.28","41,225.14","40,728.19","196.43M","-0.70%"
"Jul 23, 2013","41,176.57","41,014.60","41,232.58","41,001.16","154.69M","0.69%"
"Jul 22, 2013","40,894.05","40,818.27","40,941.41","40,560.31","159.11M","0.85%"
"Jul 19, 2013","40,549.40","40,967.09","41,063.08","40,549.40","163.21M","-1.45%"
"Jul 18, 2013","41,147.60","40,800.85","41,147.60","40,653.22","177.57M","0.49%"
"Jul 17, 2013","40,946.04","40,562.25","40,994.59","40,525.12","228.75M","1.39%"
"Jul 16, 2013","40,385.34","40,902.46","40,902.46","40,268.53","142.57M","-0.87%"
"Jul 15, 2013","40,740.14","40,876.82","41,097.61","40,644.23","117.35M","0.01%"
"Jul 12, 2013","40,734.89","40,779.82","40,886.24","40,662.18","142.17M","0.47%"
"Jul 11, 2013","40,543.00","40,443.63","40,555.59","40,282.34","156.36M","2.28%"
"Jul 10, 2013","39,638.54","39,791.45","39,992.16","39,384.02","161.99M","-0.33%"
"Jul 09, 2013","39,769.08","39,830.17","40,180.41","39,717.22","138.14M","-0.07%"
"Jul 08, 2013","39,795.17","39,568.36","39,914.96","39,216.13","144.80M","1.60%"
"Jul 05, 2013","39,169.83","40,062.65","40,062.65","39,169.83","145.57M","-2.15%"
"Jul 04, 2013","40,030.19","39,503.68","40,108.35","39,500.68","176.98M","1.75%"
"Jul 03, 2013","39,343.31","39,657.34","39,657.34","39,186.87","247.22M","-1.26%"
"Jul 02, 2013","39,844.70","40,029.68","40,029.68","39,702.90","171.23M","-0.22%"
"Jul 01, 2013","39,932.83","39,385.95","40,204.57","39,195.38","178.91M","0.90%"
"Jun 28, 2013","39,578.10","39,281.25","39,666.60","39,068.47","295.35M","1.27%"
"Jun 27, 2013","39,083.31","39,014.55","39,132.13","38,589.51","266.16M","0.35%"
"Jun 26, 2013","38,946.07","38,478.42","38,984.36","38,231.62","250.05M","1.20%"
"Jun 25, 2013","38,484.19","38,170.26","38,528.24","37,840.23","253.77M","1.07%"
"Jun 24, 2013","38,075.22","38,755.98","38,846.99","37,931.80","220.58M","-2.41%"
"Jun 21, 2013","39,016.62","39,583.28","39,778.84","38,959.13","410.88M","-1.31%"
"Jun 20, 2013","39,536.08","40,148.34","40,290.93","39,522.42","402.31M","-3.06%"
"Jun 19, 2013","40,784.31","41,093.30","41,097.82","40,527.28","253.59M","-0.53%"
"Jun 18, 2013","41,003.25","40,443.47","41,022.65","40,332.07","285.57M","1.69%"
"Jun 14, 2013","40,323.62","40,116.79","40,323.62","39,790.55","242.10M","1.29%"
"Jun 13, 2013","39,811.78","39,164.22","39,851.08","39,018.34","293.80M","0.11%"
"Jun 12, 2013","39,766.53","39,550.04","39,959.90","39,524.47","246.58M","0.37%"
"Jun 11, 2013","39,621.00","40,850.73","40,850.73","39,613.53","321.69M","-3.21%"
"Jun 10, 2013","40,933.88","41,106.29","41,159.64","40,811.70","213.87M","0.30%"
"Jun 07, 2013","40,813.33","40,329.83","40,813.33","40,103.29","694.89M","1.17%"
"Jun 06, 2013","40,341.24","40,717.77","40,777.20","40,247.89","304.06M","-1.11%"
"Jun 05, 2013","40,793.81","40,970.26","40,970.26","40,577.37","281.22M","-0.25%"
"Jun 04, 2013","40,897.68","41,232.85","41,257.08","40,805.09","250.69M","-0.15%"
"Jun 03, 2013","40,957.61","41,586.50","41,619.57","40,815.65","242.83M","-2.52%"
"May 31, 2013","42,016.45","42,207.85","42,207.85","41,670.27","-","0.18%"
"May 30, 2013","41,941.88","41,298.20","41,941.88","41,290.48","281.51M","1.72%"
"May 29, 2013","41,233.07","41,831.84","41,831.84","41,233.07","208.07M","-1.76%"
"May 28, 2013","41,971.17","41,489.13","41,983.66","41,327.98","206.08M","1.30%"
"May 27, 2013","41,432.46","41,069.90","41,432.46","40,998.68","120.14M","1.06%"
"May 24, 2013","40,998.58","40,988.28","41,134.90","40,730.18","205.66M","0.35%"
"May 23, 2013","40,855.89","41,120.86","41,411.67","40,725.93","246.67M","-2.34%"
"May 22, 2013","41,836.02","41,859.56","42,016.65","41,416.49","236.40M","0.05%"
"May 21, 2013","41,815.36","41,345.31","41,815.36","41,317.16","293.63M","1.79%"
"May 20, 2013","41,079.55","41,614.74","41,614.74","40,770.18","291.91M","-0.81%"
"May 17, 2013","41,413.44","41,544.95","41,633.71","41,335.87","225.94M","-0.03%"
"May 16, 2013","41,427.76","41,115.70","41,469.10","41,017.80","264.38M","1.01%"
"May 15, 2013","41,014.98","40,685.67","41,014.98","40,655.01","236.16M","0.75%"
"May 14, 2013","40,711.32","40,465.35","40,711.32","40,291.91","228.16M","0.75%"
"May 13, 2013","40,407.27","40,337.53","40,444.53","40,138.96","169.39M","0.44%"
"May 10, 2013","40,232.05","40,442.35","40,564.24","40,083.60","197.23M","-0.26%"
"May 09, 2013","40,337.81","40,435.10","40,664.82","40,291.89","220.28M","-0.29%"
"May 08, 2013","40,456.62","40,028.09","40,456.62","40,003.15","256.49M","1.59%"
"May 07, 2013","39,821.48","39,885.49","40,084.17","39,760.33","-","-0.02%"
"May 06, 2013","39,828.96","39,652.09","39,904.30","39,603.15","148.82M","0.60%"
"May 03, 2013","39,592.28","39,054.13","39,636.16","38,896.95","271.09M","1.30%"
"May 02, 2013","39,082.85","38,826.85","39,082.85","38,740.86","214.42M","0.90%"
"Apr 30, 2013","38,735.00","39,112.72","39,153.13","38,614.59","250.88M","-0.74%"
"Apr 29, 2013","39,025.64","39,090.00","39,243.15","38,859.50","144.25M","-0.15%"
"Apr 26, 2013","39,082.42","39,061.86","39,274.92","38,997.00","181.88M","-0.12%"
"Apr 25, 2013","39,128.87","38,819.93","39,295.27","38,803.06","206.20M","0.89%"
"Apr 24, 2013","38,783.07","38,815.68","38,901.07","38,554.02","222.34M","0.10%"
"Apr 23, 2013","38,742.43","38,181.82","38,826.65","38,181.82","228.47M","1.50%"
"Apr 22, 2013","38,169.13","38,501.68","38,632.12","38,023.79","201.90M","-0.66%"
"Apr 19, 2013","38,422.21","38,113.72","38,422.21","38,075.97","211.94M","1.50%"
"Apr 18, 2013","37,852.62","37,935.55","38,006.51","37,717.78","204.08M","0.13%"
"Apr 17, 2013","37,801.67","38,568.42","38,568.42","37,801.67","235.02M","-1.63%"
"Apr 16, 2013","38,429.66","38,223.19","38,506.15","38,223.19","203.70M","1.12%"
"Apr 15, 2013","38,003.70","38,352.08","38,378.83","37,736.86","-","-1.62%"
"Apr 12, 2013","38,630.54","39,070.61","39,070.61","38,468.74","184.09M","-1.23%"
"Apr 11, 2013","39,109.98","39,083.99","39,146.10","38,878.40","163.32M","0.10%"
"Apr 10, 2013","39,070.57","38,777.63","39,076.91","38,701.93","228.34M","1.37%"
"Apr 09, 2013","38,540.81","38,759.30","38,799.05","38,379.93","223.55M","-0.11%"
"Apr 08, 2013","38,582.95","38,711.92","38,809.19","38,518.23","188.65M","0.21%"
"Apr 05, 2013","38,500.21","39,144.33","39,165.81","38,385.45","236.67M","-1.45%"
"Apr 04, 2013","39,064.88","39,435.37","39,498.45","39,014.90","192.81M","-0.89%"
"Apr 03, 2013","39,414.34","39,987.16","39,987.16","39,408.58","191.06M","-1.57%"
"Apr 02, 2013","40,041.32","39,937.00","40,117.45","39,908.32","174.13M","0.45%"
"Mar 28, 2013","39,860.84","39,924.77","39,943.75","39,778.86","190.54M","-0.05%"
"Mar 27, 2013","39,882.44","40,359.18","40,465.12","39,743.42","207.25M","-0.92%"
"Mar 26, 2013","40,253.25","40,121.04","40,314.93","40,075.80","233.99M","0.61%"
"Mar 25, 2013","40,008.70","40,126.34","40,180.23","39,932.99","179.55M","-0.14%"
"Mar 22, 2013","40,063.38","40,167.45","40,209.05","39,960.93","207.00M","-0.63%"
"Mar 20, 2013","40,318.79","40,336.68","40,502.30","40,309.35","303.28M","-0.07%"
"Mar 19, 2013","40,346.17","40,460.82","40,539.61","40,242.31","209.23M","-0.31%"
"Mar 18, 2013","40,470.65","40,437.59","40,566.05","40,293.40","194.50M","-0.70%"
"Mar 15, 2013","40,757.94","40,946.23","41,023.76","40,757.94","440.83M","-0.37%"
"Mar 14, 2013","40,908.58","40,809.58","41,047.72","40,789.25","243.07M","0.08%"
"Mar 13, 2013","40,876.10","41,002.15","41,040.11","40,829.80","253.09M","-0.19%"
"Mar 12, 2013","40,952.46","40,900.82","41,026.24","40,795.84","193.29M","-0.08%"
"Mar 11, 2013","40,984.22","40,742.18","41,019.89","40,714.69","-","0.62%"
"Mar 08, 2013","40,732.81","40,702.07","40,915.90","40,675.21","228.31M","0.03%"
"Mar 07, 2013","40,719.68","40,509.87","40,740.89","40,375.85","225.39M","0.70%"
"Mar 06, 2013","40,437.25","40,511.12","40,668.35","40,420.16","230.47M","-0.27%"
"Mar 05, 2013","40,546.24","39,887.09","40,558.52","39,887.09","216.23M","1.76%"
"Mar 04, 2013","39,844.24","39,975.05","39,975.05","39,800.76","198.26M","-0.72%"
"Mar 01, 2013","40,134.97","39,777.08","40,179.30","39,735.12","232.54M","1.07%"
"Feb 28, 2013","39,709.56","39,604.63","39,746.98","39,397.26","303.38M","1.11%"
"Feb 27, 2013","39,275.37","39,596.53","39,630.35","39,007.27","211.66M","-0.74%"
"Feb 26, 2013","39,568.28","39,425.93","39,568.28","39,403.50","268.68M","-0.55%"
"Feb 25, 2013","39,787.96","39,757.55","40,019.49","39,737.90","217.37M","0.33%"
"Feb 22, 2013","39,657.82","39,843.51","39,883.60","39,561.34","205.38M","-0.03%"
"Feb 21, 2013","39,670.09","40,091.36","40,221.75","39,581.38","278.49M","-1.88%"
"Feb 20, 2013","40,428.28","40,656.18","40,718.44","40,288.09","225.73M","-0.75%"
"Feb 19, 2013","40,732.52","40,577.34","40,755.19","40,519.19","170.19M","0.54%"
"Feb 18, 2013","40,512.76","40,689.52","40,689.58","40,383.75","-","-0.41%"
"Feb 15, 2013","40,681.34","40,670.06","40,777.04","40,641.86","307.68M","-0.13%"
"Feb 14, 2013","40,732.86","40,746.46","40,764.07","40,474.76","188.05M","-0.19%"
"Feb 13, 2013","40,808.73","40,794.66","40,837.35","40,633.25","175.90M","0.27%"
"Feb 12, 2013","40,700.45","40,837.91","40,867.57","40,649.54","209.06M","-0.32%"
"Feb 11, 2013","40,832.67","40,899.63","40,959.28","40,817.25","154.61M","-0.15%"
"Feb 08, 2013","40,892.65","40,756.41","40,983.01","40,713.53","166.94M","0.49%"
"Feb 07, 2013","40,694.77","40,577.41","40,792.85","40,563.94","154.97M","0.33%"
"Feb 06, 2013","40,559.67","40,657.77","40,779.83","40,443.05","172.17M","-0.25%"
"Feb 05, 2013","40,663.34","40,466.77","40,668.93","40,416.07","197.22M","0.23%"
"Feb 04, 2013","40,571.82","40,728.28","40,822.08","40,489.71","197.83M","-0.07%"
"Feb 01, 2013","40,601.09","40,570.37","40,763.05","40,556.47","175.43M","0.29%"
"Jan 31, 2013","40,482.92","40,454.57","40,484.74","40,278.21","-","0.05%"
"Jan 30, 2013","40,461.18","40,750.24","40,784.76","40,461.18","193.61M","-0.47%"
"Jan 29, 2013","40,652.96","40,635.60","40,707.27","40,535.98","162.04M","0.09%"
"Jan 28, 2013","40,618.32","40,591.70","40,622.89","40,326.78","147.70M","0.20%"
"Jan 25, 2013","40,538.96","40,550.24","40,604.29","40,395.25","-","-0.16%"
"Jan 24, 2013","40,604.59","40,257.49","40,604.59","40,252.75","199.19M","1.04%"
"Jan 23, 2013","40,185.19","40,021.87","40,218.16","39,966.17","172.47M","0.68%"
"Jan 22, 2013","39,912.45","39,953.11","39,953.11","39,646.21","167.32M","-0.19%"
"Jan 21, 2013","39,989.57","40,078.24","40,078.24","39,832.61","149.67M","-0.44%"
"Jan 18, 2013","40,166.53","40,171.51","40,222.43","40,089.16","201.66M","0.51%"
"Jan 17, 2013","39,964.56","39,884.66","40,054.28","39,815.01","192.36M","0.21%"
"Jan 16, 2013","39,879.76","39,983.29","40,090.21","39,786.14","211.16M","-0.08%"
"Jan 15, 2013","39,913.08","40,221.21","40,282.06","39,762.10","235.86M","-0.58%"
"Jan 14, 2013","40,144.07","40,323.28","40,428.93","40,108.30","185.58M","-0.34%"
"Jan 11, 2013","40,281.14","40,322.48","40,348.68","40,172.80","148.27M","-0.05%"
"Jan 10, 2013","40,299.59","40,370.29","40,408.42","40,160.58","165.30M","-0.08%"
"Jan 09, 2013","40,330.44","40,243.02","40,330.44","40,179.44","184.85M","0.44%"
"Jan 08, 2013","40,155.62","40,129.47","40,256.24","40,055.84","135.77M","-0.02%"
"Jan 07, 2013","40,162.56","40,301.37","40,341.40","40,132.43","110.71M","-0.28%"
"Jan 04, 2013","40,274.79","40,134.93","40,290.95","40,048.26","131.98M","0.07%"
"Jan 03, 2013","40,245.01","40,042.07","40,245.01","39,936.83","111.16M","0.46%"
"Jan 02, 2013","40,061.75","39,559.30","40,069.23","39,559.30","90.11M","2.07%"
"Dec 31, 2012","39,250.24","39,166.85","39,335.59","39,095.74","31.48M","-0.34%"
"Dec 28, 2012","39,385.04","39,424.88","39,489.62","39,271.95","64.87M","-0.11%"
"Dec 27, 2012","39,427.13","39,200.78","39,435.45","39,154.73","84.35M","0.61%"
"Dec 24, 2012","39,187.38","39,137.51","39,241.61","39,050.30","22.24M","0.16%"
"Dec 21, 2012","39,124.58","39,121.52","39,171.58","39,053.07","148.71M","-0.25%"
"Dec 20, 2012","39,220.96","38,947.41","39,317.71","38,947.41","296.93M","0.14%"
"Dec 19, 2012","39,164.84","38,883.49","39,207.11","38,883.49","196.64M","0.73%"
"Dec 18, 2012","38,879.70","38,758.82","38,910.82","38,749.57","206.58M","0.53%"
"Dec 14, 2012","38,674.48","38,746.55","38,822.68","38,573.44","193.25M","-0.01%"
"Dec 13, 2012","38,676.70","38,720.41","38,797.22","38,616.38","171.39M","-0.22%"
"Dec 12, 2012","38,763.64","38,528.91","38,789.43","38,494.19","208.51M","0.59%"
"Dec 11, 2012","38,535.97","38,401.79","38,535.97","38,325.35","-","0.47%"
"Dec 10, 2012","38,357.07","38,214.55","38,357.07","38,008.48","162.27M","0.42%"
"Dec 07, 2012","38,195.89","38,317.92","38,317.92","38,066.14","147.74M","-0.24%"
"Dec 06, 2012","38,287.54","38,194.22","38,387.47","38,125.85","168.54M","0.26%"
"Dec 05, 2012","38,189.82","38,097.92","38,300.56","38,084.29","212.52M","0.52%"
"Dec 04, 2012","37,991.31","37,981.89","38,087.53","37,937.65","145.70M","-0.15%"
"Dec 03, 2012","38,049.74","38,056.58","38,100.23","37,912.74","138.74M","-0.14%"
"Nov 30, 2012","38,104.61","37,857.64","38,104.61","37,801.31","233.79M","0.52%"
"Nov 29, 2012","37,909.31","37,785.91","37,947.93","37,726.18","170.66M","1.26%"
"Nov 28, 2012","37,438.41","37,675.48","37,741.91","37,414.49","187.66M","-0.97%"
"Nov 27, 2012","37,805.80","37,927.19","37,974.53","37,736.52","155.22M","0.10%"
"Nov 26, 2012","37,766.24","37,902.97","37,902.97","37,707.26","111.13M","-0.26%"
"Nov 23, 2012","37,865.59","37,807.53","37,877.70","37,637.53","146.47M","0.06%"
"Nov 22, 2012","37,844.55","37,599.84","37,975.54","37,599.84","205.23M","0.92%"
"Nov 21, 2012","37,498.02","37,319.80","37,498.02","37,302.20","-","0.51%"
"Nov 20, 2012","37,306.60","37,363.33","37,363.33","37,234.56","181.45M","0.21%"
"Nov 19, 2012","37,229.64","37,023.29","37,229.64","36,965.65","145.05M","1.12%"
"Nov 16, 2012","36,818.76","36,962.27","37,050.99","36,756.10","317.03M","-0.56%"
"Nov 15, 2012","37,026.72","37,081.58","37,091.43","36,966.51","182.31M","-0.58%"
"Nov 14, 2012","37,241.79","37,415.81","37,504.39","37,241.79","200.40M","-0.41%"
"Nov 13, 2012","37,394.80","37,350.45","37,432.70","37,187.08","255.88M","-0.18%"
"Nov 12, 2012","37,463.20","37,320.84","37,553.99","37,301.10","144.67M","0.32%"
"Nov 09, 2012","37,344.40","37,562.66","37,574.48","37,211.09","172.51M","-0.66%"
"Nov 08, 2012","37,592.86","37,362.21","37,608.88","37,337.36","173.56M","0.32%"
"Nov 07, 2012","37,471.69","37,663.07","37,693.49","37,444.57","198.97M","-0.34%"
"Nov 06, 2012","37,597.68","37,688.91","37,749.90","37,502.54","169.40M","0.05%"
"Nov 05, 2012","37,579.38","37,565.49","37,657.81","37,481.75","148.99M","-0.23%"
"Nov 02, 2012","37,664.81","37,343.83","37,664.81","37,325.38","194.83M","0.77%"
"Nov 01, 2012","37,377.32","37,056.51","37,377.32","36,964.34","195.38M","0.59%"
"Oct 31, 2012","37,156.28","37,182.78","37,279.49","37,075.46","216.12M","0.02%"
"Oct 30, 2012","37,147.02","36,883.56","37,147.02","36,744.82","-","0.42%"
"Oct 29, 2012","36,993.06","36,877.20","36,993.06","36,663.38","128.46M","0.33%"
"Oct 26, 2012","36,871.71","36,873.47","36,970.37","36,747.25","239.16M","-0.34%"
"Oct 25, 2012","36,995.65","36,977.18","37,153.27","36,953.14","162.60M","0.12%"
"Oct 24, 2012","36,951.53","36,729.43","36,966.16","36,610.84","172.00M","0.75%"
"Oct 23, 2012","36,678.03","37,080.83","37,080.83","36,645.25","-","-0.79%"
"Oct 22, 2012","36,968.50","36,754.85","37,046.37","36,723.11","119.79M","0.50%"
"Oct 19, 2012","36,783.12","36,960.49","37,014.02","36,691.18","135.57M","-0.73%"
"Oct 18, 2012","37,051.95","37,142.25","37,251.79","37,019.64","225.23M","-0.60%"
"Oct 17, 2012","37,274.68","36,949.07","37,339.83","36,935.58","235.08M","0.81%"
"Oct 16, 2012","36,974.24","36,705.19","36,974.24","36,655.08","210.91M","0.97%"
"Oct 15, 2012","36,620.28","36,407.92","36,664.60","36,384.87","115.83M","0.49%"
"Oct 12, 2012","36,440.05","36,321.77","36,487.47","36,291.10","153.15M","-0.16%"
"Oct 11, 2012","36,498.44","36,046.69","36,543.79","36,032.15","203.47M","0.97%"
"Oct 10, 2012","36,147.62","35,909.83","36,147.62","35,909.83","230.94M","0.21%"
"Oct 09, 2012","36,070.74","36,132.09","36,211.83","36,070.74","208.84M","-0.73%"
"Oct 08, 2012","36,337.39","36,453.87","36,504.97","36,276.88","222.29M","-0.69%"
"Oct 05, 2012","36,588.67","36,501.53","36,693.75","36,433.69","191.87M","0.88%"
"Oct 04, 2012","36,268.96","36,213.87","36,362.46","36,121.74","169.29M","0.41%"
"Oct 03, 2012","36,120.45","36,222.44","36,280.23","36,117.46","174.66M","-0.35%"
"Oct 02, 2012","36,247.91","36,161.86","36,419.70","36,021.49","178.34M","-0.06%"
"Oct 01, 2012","36,269.27","35,741.18","36,285.31","35,741.18","166.21M","1.43%"
"Sep 28, 2012","35,757.98","35,862.98","35,880.98","35,601.82","221.96M","0.40%"
"Sep 27, 2012","35,616.60","35,640.05","35,725.15","35,415.07","223.60M","0.57%"
"Sep 26, 2012","35,415.07","35,920.07","36,041.48","35,407.81","218.80M","-1.74%"
"Sep 25, 2012","36,041.48","36,008.07","36,206.33","35,987.17","192.16M","-0.46%"
"Sep 21, 2012","36,206.33","36,463.71","36,484.98","36,085.49","239.23M","-0.42%"
"Sep 20, 2012","36,359.98","36,406.45","36,448.99","36,310.95","299.92M","-0.28%"
"Sep 19, 2012","36,463.14","36,575.31","36,647.98","36,450.52","237.37M","0.05%"
"Sep 18, 2012","36,445.75","36,344.39","36,490.42","36,266.38","213.59M","0.23%"
"Sep 17, 2012","36,362.58","36,543.51","36,552.10","36,264.69","182.71M","-0.51%"
"Sep 14, 2012","36,550.08","36,486.81","36,585.12","36,377.33","343.83M","1.85%"
"Sep 13, 2012","35,885.23","35,649.13","35,885.23","35,630.32","252.09M","0.42%"
"Sep 12, 2012","35,736.41","35,585.95","35,828.09","35,446.66","172.85M","0.82%"
"Sep 11, 2012","35,446.66","35,455.08","35,455.08","35,214.15","169.09M","-0.22%"
"Sep 10, 2012","35,524.90","35,713.94","35,788.52","35,524.90","188.67M","-0.61%"
